comment,author,num_likes,rate
"스파이더맨이 스톤들 들고 도망다니다가 폭격때문에 넘어졌는데 여성 히어로들이 다 와서 공격하는거 존멋,,,,",예_리,12,7.942841053009033
저는 닥터스트레인지가 손가락으로 1가리킬때가 젤 멋있었어요,심현우,8,8.249486923217773
😍스칼렛 위치 : 유웰 🥰,Ze Ge,3,6.416197299957275
캡틴이 묠니르 더 잘 다루는 듯,선난젠,9,7.554313659667969
엔드게임 보면 너무 울거 같아서 못 버겠어요..이것만 봐도 눈물이 너무 많이 나와요ㅠㅠㅠㅠ,구핑,19,8.21556282043457
솔직히 갓터스트레인지가 포탈열고 다 나오는거 개지림,킼풉,42,9.43213176727295
마지막 구멍 열릴때 전율 흘러서 눈물까지 나오더라 미칠뻔했음 옆애들도 존나 소름끼쳐서 입틀막 하더라,9월의어느 가을,4,8.397663116455078
스파이더맨과 아이언맨의 재회도 진짜 너무 감동이었어요 진짜...,튼튼,5,8.600567817687988
낭비없는 삶을 살았나요?,김세바스찬,4,7.212403774261475
"개인적으론 1,2,3,4,5번 봤을때 모두 다름... 1째 봤을때는 아임 아이언맨과 그 이후 2번째는 나타샤의 울음,죽음 3번째는 3천만큼 사랑해,토니가 하워드에게 “고생하셨어요” 4번째는 어벤져스 어샘블(드디어나는 캡틴을 용서했다...) 5번째는 모든순간 운다",i p,77,9.261149406433105
캡틴과 아이언맨의 화해,ch.우기우가,4,8.085694313049316
전 아쉬운게 있다면 여성 어벤져들이 모두 모일때 블랙위도우가 없어서 너무 슬펐어요..ㅠㅠ,홍성후,46,8.622990608215332
캡틴마블 나왔을때 난 갑분싸 였다고 생각하는데...,브리틴남자,4,7.48036527633667
개인적 1.아이엠 아이언맨 2.어벤져스 어셈블 3.나타샤 희생,안녕,14,8.32892894744873
이 행성에 태어나서 이 시대에 태어나서 이 영화를 볼수있는 이 상황이 기쁘도다,흙수저,6,8.732065200805664
아임 아이언맨이 제일 명장면 아닐까요??,원주율,4,7.785555839538574
"숨견진 top 0 스타크가 모건에게 말한다. &#39;3000만큼 사랑해&#39; 역시 마블뽕 3000,,",연희,389,8.469783782958984
클린트 울때 진짜 몸 흐느끼면서 떨리는데 울컥거리면서 눈물이흐를수밖에 없었음,90 Hqutoi,63,9.047658920288086
솔직히 아이 엠 아이언맨이 1위아닌가..?그건 넘산데......어셈블도 멋있긴 한데....시작과 끝을 아이 엠 아이언맨으로 한다는거도 멋있어서....,드르륵,3,6.733731269836426
어벤져스 엔드게임 자체가 명장면이다,ALLINUSITZY,3,7.158628940582275
"Natasha : Let me go ... Its ok ... Me: Nooooo kill me :,(",CIFUENTES LOZANO MIGUEL ORLANDO,32,-1.0
아이언맨 팬인데 대충 뒤로 넘겼는데 I m Ironman이 뜨네요,CHANᆞ,4,6.252842426300049
누구든 이 묠니르를 드는자는 토르의 힘을 갖게 될것이다,HERV허브,5,7.989165782928467
