comment,author,num_likes,rate
썸네일 10고탱 드리겠습니다,님강지은,12,3.8843204975128174
후반에 앞니나는건  7년후라 그런거 아녀요?ㅋㅋㄱㅋㅈㄱㄱㄱㄱㅋㄱ,빙과,5,7.072449684143066
또 똥영화 리뷰해주세요!!!!!!!!!!역시 똥 전문 스트리머 김선바^!^,한은지,17,1.5814162492752075
이사람 방송안했으면 뭐했을까진짜ㅋㅋㅋㅋㅋ 선바님 방송해줘서 감사해요ㅋㅋㅋㅋㅋㅋㅋ,맹글맹글,76,8.886361122131348
편집ㅋㅋㅋㅋㅋㅋㅋ편집자님들.. 사랑합니다..bbbbb,뚠뚜,5,7.9064412117004395
선바넴 똥영화토크 넘 웃겨요 자지해주세요~~~,Powdery heart,35,2.666825532913208
썸네일ㅋㅋㅋㅋㅋ전혀 위화감이 느껴지지 않는다..!!,시아,6,3.035532236099243
편집 미쳤냐곸ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개웃곀ㅋㅋㅋㅋㅋㅋ이거슨 이세상 영화가 아니다!!,유빈dbqls,17,4.961709499359131
ㅋㅋㅋㅋㅋ망작리뷰전2탄인가요ㅋㅋㅋ성소랑 7광구도해주세요ㅋㅋ,잊징,21,3.006941318511963
역대급으로 웃긴 영화리뷰인듯요ㅠㅠㅋㅋㅋㅋㅋㄱㅋㄱㅋㅋㅋ,장가인,4,8.04369831085205
사랑이가 잘못했네 ... ㅋㅋㅋㅋㅋㅋㅋㅋㄲㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,순두부,4,6.933804512023926
빰빠라밤~빰빰빠 빰빠라밤 ~(어흥) 선바의~~ 토요명화 다음주에 만나요~,망고망고,21,4.802376747131348
그와중에 구름이 티셔츠 시강ㅋㅋㅋㅋㅋ,SA U,295,9.859448432922363
ㅇㅏ나 썸넬에 너무 자연스럽게 껴잇으셔서 깜짝ㄱ 놀랏네욬ㄱㄱㄲㄱㅋ,내가지금뭐하는거지,49,7.5212554931640625
와 18분 순삭ㅋㅋㅋ선바님 이거진짜 컨텐츠로 계속해주셨으면 좋겠어요.  묘사너무 재밌게해서 영화본기분ㅋㅋㅋㅋㅋ개꿀잼임,감자매니아김충식,392,10.22696304321289
아 마지막에 딱밤편집ㅋㅋㄱㅋㅋㅋㅋㅋㄱㅋㄱㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,HaeMi Park,5,7.328896522521973
아 진짜 너무 웃겨ㅠㅠ 저번 리얼 후기때부터 너무 웃김 설명 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 미치것네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,뽀뽀짝,14,9.616348266601562
우리 선바 최고야 우리 선바 너무 쎄 우리 선바 챔피언이야  우리 선바 ..,김예지,109,9.237911224365234
썸네일 선바님이 만들었죠...? 편집자 두고 외그렜서요..?,hea ven,89,5.351675987243652
아놔 마스크팩 하는데 실룩이게 만들어버리시는 선바님의 말빨이란거임~,3il,16,6.380209922790527
100만언재되여 언제 언제언제언제언제언제 언제언제언제언제언제언제 언제언제언재언제언제언제 언제언제언제언제언제언제,ᅳᅳ,3,3.85766339302063
ㅋㅋㅋ 리얼에 이어 클레멘타인까지...!!! 아직 하나 남았다... 성냥팔이 소녀....!!!,이핸,1853,1.2696325778961182
썸네일에 함정이 있네요,Shae Lee,19,3.760777711868286
선바님 이거 고정코너로 계속해주세요 저는 망한영화보긴싫고 선바님이 대신 보고 힘들어주세요,Bin수빈,4914,2.675239324569702
앍ㅋㅋㅋ진짜 썸네일에 선바님 너무 자연스러워서 지금 세번째 보는데 방금찾음ㅋㅋㅋㅋㅋㅋ,지니,53,9.93314266204834
ㅋㅋㄱㅋㄱㄱㄱ선바님식으로 말씀하신걸 들으면 진짜 너무 재밌어요ㅋㅋㄱㄱㅋㄱㅋㄱㄱ,NM나민,32,9.060195922851562
☆갓띵작 클레멘타인☆ 인생영화임 암튼 인생영화임,so mj,5,7.177661895751953
ㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ플슼ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,순두부,8,5.01148796081543
아나 썸네일 감쪽같아서 몰랐네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,개굴,722,2.6261792182922363
진짜 노잼사 안하신 선바님께 박수를 보냅니다..,섹타이,162,1.5867441892623901
제이름 사랑입니다 ㅋㅋㅋㅋㅋㅋ 보면서 흠칫흠칫 놀랏어요 ㅋㅋㅋㅋㅋ 사랑아... ㅌㅌㅌㅌㅋ,恖量,14,10.313956260681152
썸네일봨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 전혀 어색하지 않게 녹아있음ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,JINNIE,277,9.271464347839355
썸네일ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,김나무,9,3.89021372795105
아니 비열한 얼굴에 비타스 왜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,모찌노예,223,4.147305965423584
썸네일 최강 웃기네욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,밈미,10,9.323674201965332
아빠! 일어나!,F ran,3,5.555197715759277
어후 썸네일 부담스러워...,L eea,22,3.822788715362549
대신 봐주셔서 감사합니다..,신봉수,16,5.792582988739014
ㅋㄱㅋㄱ아 이영화 리뷰 진짜궁금했었는데 선바님이 보셨을줄이야ㅋㄲㄱ,이름,91,7.714147567749023
썸네일 강렬하다....,선선seonseon,4,8.525972366333008
오 선바님 구름이티셔츠입으셧네요 짱 귀여워요,악의다람쥐,61,8.71964168548584
아빠!!!!!!! 일어나!!!!!!!!!!!!!!!,개굴,56,5.555197715759277
