comment,author,num_likes,rate
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 낚시 성공 하셨습니다. 제목 보고 아~~ 하면서 클릭 ㅋㅋㅋㅋ,EUGEAN SHIN,3,2.473459482192993
와 설명 겁나 잘해줬는데도 내용이 정신없네요 ㅋㅋㅋㅋ 나 이거 극장가서 보면서 나는 왜 여기있나~ 이런 생각했던 영화였음,young Lee,7,2.605616807937622
악평이 많아서 안봤는데 이렇게 보니 재밌어 보이네요,정우성,3,8.434891700744629
100억을 공중분해시켰다는 그영화,김정우,18,3.0322515964508057
이거 개쓰레기 영화인데 참 재미있게 만드셨네,win win,4,2.5106401443481445
돈내고 영화 봤는데 최악이더군요  ㅠ  스케일과 성동일배우 멋지고 김수현도 멋지고 근데 스토리가  산으로 감 ㅠ ㅜ,크리스,3,4.11193323135376
몇십년뒤 명작으로 평가될것을 의심치않음..이런 창의적인 영화가 어디있음?,니코보코,3,7.2723493576049805
아하 이런내용이었군요 좋아하는 배우가 나와서 많이 봤었는데 이해하기가 어려워서 포기했었거든요 이렇게 정리해주시니 드디어 이해가 되고 좋습니다ㅠㅠㅠ 좋은영상 감사해요 정리 진짜 잘하시네요,ᄋᄋ,6,8.43073844909668
전체스토리는 나쁘지 않은데 상황연출의 개연성이 너무 떨어짐ㅠ,양삼라면,3,5.2164692878723145
이 영화에 스토리가 있었다는게 놀랐습니다.,킴왈도,4,7.090061664581299
이래서 망했구나.. 성냥팔이 소녀의 재림 같은 난해하고 자전차왕 엄복동 같은 될대로 되라 식의 영화..  한마디로 그냥 눈깔노동 시키는 걸레작...,Doyeon Lee,6,1.4668586254119873
니들이 약을 안해서 그래. 뽕쟁이들은 알아주는 영화임.,Innovate N,12,3.159444808959961
"마지막은 환각 속이었구만 뜨금없이 춤도 추고... 불친절 했지만 조금만 보완 되었으면 나름 수작도 되었을 걸",JJ102,40,8.182077407836914
설리 개 이쁘당,이승현,3,6.960165977478027
마지막장면은 뭐랄까.............. 나 초딩때 저런꿈꾼거같아,나니 ·,4,7.741580009460449
감사합니다 절대보지말아야 할 영화인데요. 하마터면 돈 낭비 시간낭비 할 뻔했네,Jaewoo Park,3,1.7536253929138184
아 이게 이런 얘기였군요~ 다른 리뷰들 봐도 도통 이해가 안되서 스토리가 아예 없는 영환가 했었는데 이렇게 정리해주시다니 감사합니다^^  그리고 새삼스럽지만 설리님은 참 아름다우시네요ㅠ 고인의 명복을 빕니다 🙏,GO GO,12,7.501644611358643
출연한 배우들이 어마어마하군요,송봉,5,5.514233112335205
이거 김수현이랑 제작자가 간섭 너무 심하게 해서 원해 감독이 중간에 영화 포기하고 김수현 이복형이 원래 제작자 였는데 감독까지 해서 아주 영화를 골로 보냈지 ㅋㅋㅋㅋㅋㅋ 졸작이 아니라 그냥 똥작이지 🤣,날라리페라리,117,0.9000285863876343
영화에서 감독이 얼마나 중요한가 알려주는 영화,파라솔리드,86,4.702699184417725
설리 ㅜㅜ.,nickel chromium,5,6.132166862487793
진짜 감독 누구냐 ㅋㅋㅋㅋ,CM J,3,1.0443661212921143
리얼 영화는 안봤지만 스토리는 재미있었군요!,락다운다운락,3,8.20468521118164
배우만 보고 영화를 보면 안되는 이유...,올해제일 잘한일,4,3.76352858543396
이친구는 액션 영화엔 안 어울린다..누구냐..그 아저씨에 나온 그친구가 쵝오지.. 맞아...원빈..원빈은 장가가더니 영화 안찍나..불후의 작품들을 좀더 만들어야지...재능이 아깝다..,이상기,4,4.562755584716797
몇 년전에 봤던 영화를 이거 보고 이해했네요 ㅋㅋㅋ 감사합니다. 스토리가 진짜 좋은 영화였네 ㅋㅋㅋㅋㅋㅋ,J -,6,9.894499778747559
리얼에 참여했던 미술 스탭인데요. 지금까지 본 리뷰중에 가장 영화를 잘 분석해 주신거 같네요. (워낙 안좋은 리뷰가 많아서 ㅎㅎ) 사실 시나리오를 처음 봤을때는 좋은 스릴러영화가 나올거 같다는 생각을 했었는데 지금 생각해보면 아쉬움이 많이 남는 영화이긴 하네요. 리뷰 잘  봤고 감사합니다!~~~,은희상,240,7.254420280456543
화양연화님 정리와 편집이 대단한걸까요. 저는 개봉후 워낙 혹평을 듣고 지금 리뷰로 처음 봐서인지 생각보다 스토리는 괜찮은걸요? 마지막 춤사위와 폭발씬 빼고 세련된 연출만 잘 만났더라면 한국에서 못보던 새로운 장르와 스토리의 영화가 나왔을 것 같아요. 인물들의 서사가 빈약해서 좀 불친절하고 깊이는 얕게 느껴지지만 이해가 어려운 영화는 아니네요. 화양연화님 덕분에 리얼도 보고 갑니다ㅎㅎ,Hiru하이루,6,7.875983715057373
아니 의사랑 상담하는 도중에 옷을 몇번이나 갈아입는거야 ㅁㅊ노,문재인,13,5.947511196136475
잘 짜인 배우와 시나리오 제작비를 손에 쥐고 똥으로 연출한 감독.,겜쿡TV,5,2.6960904598236084
나는 아무리 악평이 있어도 내가 한번 보고 이야기 하자 싶은 주의긴 한데 성냥팔이 소녀의 재림과 클레멘타인도 끝까지 봤는데 이영 화는 OTT서비스에 올라왔을때 진심 중반이상을 못버티고 바로 꺼버렸음,한묘기은,4,2.661008596420288
"리얼의 잭스나이더컷을 보는듯한 리뷰입니다. 제가 봤을때 촬영원본이랑 추가촬영,cg 보강해서 리얼 리마스터판을 화양연화님이 재구성하면 훨씬 훌륭한 영화가 나오지않을까 생각될정도입니다.",성근식,3,8.557625770568848
고인의 명복을 빕니다,산랑,20,5.362910747528076
모두가 역대급 폭망이라지만 내게는 개취 인생작입니다. 몽환적인 미장센과 계속 추리하게 만드는 상황 전개는 최고임다. 이 작품보고 멜로가 체질 찾아봄.,Sean Park,3,4.136185646057129
설리야 ㅜㅜ,부남혁,3,5.11926794052124
영화관가서 봤는데 중간에 뒤에 아저씨가 소리지르고 나가는거만 기억 남..아직도 내용 이해가 안되네요 두명의 남자가 있다 장태영A (르포작가) .취재하다가 마약중독 그걸 끊으면서 다른인격인 장태영A&#39;(조폭보스)가 됨  쓰레기 재벌남자.. 사고후에 식물인간 장태영A&#39;(조폭두목)이 또다른 인격인 A(르포작가)를 없애려다가 재벌남자를 찾아옴..재벌남자 인격사라짐.. 그리고 식물인간에서 깨어남.. 장태영A&#39; 흉내내다가 장태영A&#39;까지 흉내냄..그리고 진짜 장태영을 죽이려다가 못 죽임  그리고 두남자는 각자의 길을 간다..아 뭔소리야..  결론.. 나쁜짓하면 안됨.. 나쁜짓은 돌아오는거야..,이동규,4,3.9748308658599854
"성동일과, 김수현과, 설리와  오차장님을 모시고 이런 영화 만들기도 쉽지 않았을텐데.",T-REX GO,139,2.8824164867401123
무슨 획 을??,김코코,3,5.449668884277344
와....리얼을 이런 리뷰를 보니.. 영화가 다시 보일려고 하네..ㅋ 엄복동에도 한번 도전해주세요~,WhyNot,11,9.001194953918457
살면서 내가 이렇게나 껌을  씹고 싶던적이 없었다.ㅜ,도로시,7,1.2034305334091187
잘 만들었네.. 내용만 좀 덜 난해하게 친절히 만들고 분위기만 좀 덜 무겁게 했으면 좋았을텐데,Mincheol Kwon,4,7.426505088806152
정리한걸 봐도 졸작인게 명확함,김호수,67,3.87892484664917
내가 마약하고 보는거 같다... 지옥이다,gogo kim,18,7.11967134475708
"스토리랑 배경은 정말 잘 잡았지, 만든놈이 역적이라 그렇지. 우리나라 3대 슈퍼망작 영화. 1. 성냥팔이 소녀의 재림. 2. 클레멘타인. 3. 리얼",전투불패,4,1.7436070442199707
이게  이런  내용이였다니,ᄅᄃᄀᄂ,20,3.602853775024414
시사회를갔는데팬들도다떠나버리더라고요,기초영어강의,6,5.0003204345703125
이 난해한 영화를 굳이...,김재우,5,5.742038249969482
"실제로 본적 없는 상태에서 하도 심한 악평만 들어서 그런가, 이렇게 스토리를 들으니 생각보다 나쁘진 않은 것 같기도하고? 캐릭터성, 연출, 몇몇 배우님들의 나쁜연기때문에 그런건가...",오리,9,6.615140438079834
빨간슈트 빼입고 신들린거 마냥 춤춘걸로 김수현은 이미 프로다 맨정신으로 저걸 하다니 ...감독이 쳐 쥑일늠인거지 김수현은 온몸던져 연기했네 ㅋㅋ,웅2보리,6,2.3349692821502686
그래 내 이해력에 하자가 있던게 아니었어.... 킹갓리뷰로 이정도밖에 못살린거면 본판이 진짜 박살난거였지;;,옘비,85,3.957001209259033
"본 영화 안보고 볼 생각도 없지만, 리뷰조차 보기 어려웠던 영화... 후,... 심장 부여잡고 들어왔습니다.. 성동일 배우님 영화 촬영내내 이걸 해야되나 싶었을듯 ㅠㅠ 와 진짜 ...... 보기 힘들다",KINY KINY,23,4.580390453338623
정말 실험적이면서 도전적이였던 영화인거 같음 앞으로 한국 영화사에 길이길이 남을거 같음,영화보는 냥이,13,8.920929908752441
성냥팔이 소녀의 재림 이후로 이해가 잘 안됐던 영화....,00:00,10,1.2486684322357178
와 이 요약본 5분만 보는데도 지쳐서 몬 보겠네... ㄷㄷ,Kenny Lee,5,4.401062965393066
한국에서 나온 역대급 쓰레기 영화!!,김기홍,3,1.1886613368988037
난 이거 재밌던데..,노래하는헐크,4,7.987450122833252
정말 확가는 영화구나..,SW Ryu,6,7.740730285644531
중극 냄새가 나눈 이유는 ???;;;,신규철,3,6.9607133865356445
셜리 예쁘다ㅜㅜ,만점,18,5.4060845375061035
이야....설명을 봐도 이해하기가 힘드네,이비어,4,4.958110332489014
그래도 미국의 캣츠보단 훨씬 나음...아무리 국산 쓰레기가 날뛰어봤자 미국산 쓰레기 못이김...진짜 크리스마스에 봤다가 친구랑 절교할뻔함ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,엘리사 구독해주세요,14,3.6610281467437744
이영화내용이이런거였구나 ㅎ,이멸치말장,3,5.61462926864624
이렇게 보니깐 존나 명작같네ㅋㅋ,조헌,10,9.192374229431152
기억에 남는건 설리의 가슴뿐...,아픈그씨,4,6.424772262573242
처음으로 줄거리 이해함,Eon쿤,37,6.562661170959473
와 이걸 돈주고 본다고 생각해봐 허덜덜 하다..,gt s,27,1.6096946001052856
영화를 안보고 악평만 들었는데 정리해주신거만 보면 괜찮은 스토리인거 같아요... 그래서 배우들도 한다고 했을듯 .. ㅋㅋ 이래서 감독이 중요한듯...,김명수,671,8.252705574035645
김수현 진짜자기영화찍었네 호빠출신은다르네,안기홍,27,3.430436611175537
액션씬은 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,생축,6,6.777395725250244
"춤 출 때 눈은 보고 있지만, 마음의 눈을 질끈 감았다.",이원숭,14,8.708584785461426
배우랑 연기는 문제 없음  감독이 문제였음,마약tv,51,3.900639295578003
예전에 내용이 난해해서 보다 말았는데 정말 꺼진 영화도 살리셨군요. 줄거리 감사합니다 ♡,안세빈,3,8.049093246459961
김수현이 별에서 온그대로 번돈 리얼로 다날리고 군대갔다는...,J K,337,6.419999599456787
진짜 개쓰레기영화 이건 찍은사람이나 찍는걸 방관한사람들이나 다진짜 너무반성해야됨,Holics Y.,14,1.9676179885864258
어디에 115억을 쓴걸까?,Hk k7,5,3.9428763389587402
일제시대 모진 고문에 동료들을 배신 할수 밖에 없었던 독립운동가들의 심정을 느낄수 있었습니다.고문을 이기지 못하고 고작 한시간만에 자리를 떴습니다.,동까,33,5.913865566253662
이렇게좋은내용가지고 영화를 개죽같이만들었네,만차,12,6.541604995727539
리얼 클레멘타인 급임 ㅎㅎㅎㅎㅇ 여기 진짜 댄서 킴이네,김대수,25,1.640704870223999
이런 수작울 리뷰해 주셔서 넘 감동. 이맛에 유튜브  봅니다 좋아요 구독 알람 꾸욱 - ♡,Ava감성,3,8.949795722961426
전설의 춤사위,어이거기,28,7.616822242736816
감독 : 돈은 우리 수현이가 기깔나게 받아왔는데 어따 써야 될지 모르겠네... 에라 모르것다 막판에 다 때려부수자~ 근데 가오가 안사네?... 에라 모르것다 그냥 춤추면서 다 조지게 만들자~ 이렇게 만든 영화임,every day개피곤,169,7.53679084777832
김수현의 성격을 영화로 표현했다는 영화 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,10년차대기업중소인사쟁이,260,7.615837574005127
와우 리뷰 굿 이해 안가던 영화 였었는데ᆢ 마약이팩트 ㅡㅡ,이타미,3,5.136230945587158
이제 설명보니까 알겠네요 뭔내용인지 전혀 이해가 안갔었는데.. 사실 이건 감독과 연출의 문제입니다. 이해못하게 만들정도로 능력이 없다는거죠,악플러,4,3.402555465698242
